,,Unemployment Rate (percent),,,,,,,,,,
55117,"Sheboygan County, WI",9.3,8.2,6.8,6.1,4.5,3.8,3.4,2.8,2.5,"$61,906",101.9%
55119,"Taylor County, WI",10.3,8.5,7.2,6.4,5.3,4.4,4.1,3.5,3.1,"$56,981",93.8%
55121,"Trempealeau County, WI",7.6,6.6,5.7,5.6,4.6,3.9,3.7,3.1,2.9,"$56,978",93.7%
55123,"Vernon County, WI",7.9,7.0,6.4,6.0,4.8,4.1,3.7,3.1,2.9,"$51,692",85.0%
55125,"Vilas County, WI",11.3,11.0,10.0,10.1,8.4,7.0,5.7,4.3,3.9,"$47,198",77.7%
55127,"Walworth County, WI",9.0,8.0,7.2,6.8,5.5,4.6,4.0,3.3,2.9,"$64,234",105.7%
55129,"Washburn County, WI",9.7,8.9,7.9,7.4,6.2,5.4,5.0,3.9,3.9,"$50,482",83.1%
55131,"Washington County, WI",8.1,6.9,6.1,5.7,4.5,3.7,3.3,2.8,2.5,"$75,799",124.7%
55133,"Waukesha County, WI",7.3,6.5,5.8,5.5,4.4,3.8,3.4,2.9,2.7,"$87,333",143.7%
55135,"Waupaca County, WI",9.4,8.3,7.6,7.3,5.7,4.6,3.9,3.2,3.0,"$58,648",96.5%
55137,"Waushara County, WI",10.8,9.8,8.8,8.6,7.1,6.3,5.0,4.0,3.5,"$52,340",86.1%
55139,"Winnebago County, WI",7.8,7.0,6.7,6.4,5.2,4.2,3.6,3.0,2.7,"$57,785",95.1%
55141,"Wood County, WI",9.3,8.3,7.5,7.3,6.7,5.5,4.7,3.7,3.5,"$55,879",91.9%
,,,,,,,,,,,,
"Sources: Bureau of Labor Statistics, Local Area Unemployment Statistics (LAUS) data.

Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program



",,,,,,,,,,,,
