,,Unemployment Rate (percent),,,,,,,,,,
51031,"Campbell County, VA",7.7,7.2,6.5,6.0,5.4,4.7,4.5,4.1,3.3,"$51,525",71.0%
51033,"Caroline County, VA",9.6,9.0,7.8,7.1,6.2,5.1,4.5,4.3,3.5,"$67,335",92.7%
51035,"Carroll County, VA",11.5,9.9,8.5,8.3,6.7,5.3,5.2,4.4,3.6,"$41,517",57.2%
51036,"Charles City County, VA",9.6,9.0,7.8,6.8,6.0,5.3,4.6,4.8,3.9,"$56,872",78.3%
51037,"Charlotte County, VA",10.0,9.8,8.7,7.8,6.8,5.7,5.1,4.6,3.7,"$41,382",57.0%
51041,"Chesterfield County, VA",7.3,6.8,6.1,5.7,5.1,4.3,3.9,3.6,2.9,"$80,734",111.2%
51043,"Clarke County, VA",6.7,5.7,5.2,4.7,4.4,4.0,3.6,3.4,2.9,"$84,021",115.7%
51045,"Craig County, VA",7.9,7.5,7.0,7.0,6.3,5.5,4.8,4.3,3.5,"$50,858",70.1%
51047,"Culpeper County, VA",7.2,6.4,5.7,5.4,5.0,4.3,3.9,3.6,2.8,"$72,111",99.3%
51049,"Cumberland County, VA",8.4,7.7,7.1,6.7,6.1,5.1,4.7,4.1,3.3,"$46,300",63.8%
51051,"Dickenson County, VA",10.5,9.9,10.7,11.2,10.2,10.1,10.0,6.8,5.2,"$35,047",48.3%
51053,"Dinwiddie County, VA",8.8,8.0,7.6,7.4,6.5,5.4,4.9,4.5,3.5,"$57,257",78.9%
51057,"Essex County, VA",9.1,8.3,7.3,6.6,6.4,5.4,4.9,4.8,3.9,"$50,785",70.0%
51059,"Fairfax County, VA",5.1,4.8,4.5,4.4,4.2,3.6,3.3,3.0,2.4,"$122,035",168.1%
51061,"Fauquier County, VA",6.2,5.5,5.1,4.9,4.6,3.9,3.5,3.3,2.6,"$93,462",128.7%
51063,"Floyd County, VA",7.0,6.3,5.7,5.4,4.7,4.0,4.1,3.7,2.7,"$48,315",66.5%
51065,"Fluvanna County, VA",6.3,5.8,5.3,4.8,4.4,3.8,3.4,3.0,2.5,"$73,463",101.2%
51067,"Franklin County, VA",8.7,7.5,6.6,5.9,5.4,4.7,4.3,3.9,3.1,"$53,522",73.7%
51069,"Frederick County, VA",7.5,6.5,5.8,5.3,4.7,4.0,3.5,3.2,2.6,"$77,684",107.0%
51071,"Giles County, VA",9.6,8.0,7.3,7.0,6.2,5.2,5.4,4.7,3.3,"$50,591",69.7%
51073,"Gloucester County, VA",6.8,6.3,5.6,5.2,4.8,4.1,3.7,3.3,2.7,"$70,938",97.7%
51075,"Goochland County, VA",7.2,6.3,5.6,5.1,4.8,4.2,3.8,3.5,3.0,"$89,331",123.0%
51077,"Grayson County, VA",12.5,10.9,9.6,9.7,7.8,5.9,5.2,4.0,3.1,"$37,550",51.7%
51079,"Greene County, VA",6.7,6.0,5.6,4.8,4.4,3.7,3.3,3.0,2.5,"$67,498",93.0%
51081,"Greensville County, VA",9.6,8.8,8.6,7.7,6.5,5.4,5.1,4.3,3.7,"$43,533",60.0%
51083,"Halifax County, VA",12.2,11.0,9.5,9.1,7.8,6.4,5.9,4.9,4.1,"$43,096",59.4%
51085,"Hanover County, VA",6.6,6.0,5.5,5.1,4.6,3.9,3.5,3.3,2.6,"$91,028",125.4%
51087,"Henrico County, VA",7.3,6.7,6.0,5.6,5.1,4.3,3.9,3.7,3.0,"$68,581",94.5%
51089,"Henry County, VA",14.7,12.6,10.6,9.1,7.7,6.4,5.6,4.6,3.7,"$36,471",50.2%
51091,"Highland County, VA",6.2,5.6,4.9,4.3,3.9,3.5,3.1,3.3,2.7,"$45,089",62.1%
51093,"Isle of Wight County, VA",7.1,6.9,6.3,5.7,5.3,4.6,4.4,3.8,3.0,"$72,993",100.5%
51095,"James City County, VA",6.3,6.1,5.7,5.3,4.9,4.3,3.9,3.5,2.9,"$86,541",119.2%
51097,"King and Queen County, VA",8.1,7.4,6.6,6.1,5.8,4.8,4.2,3.5,3.0,"$51,124",70.4%
51099,"King George County, VA",7.4,7.0,6.5,5.8,5.4,4.8,4.3,3.7,2.9,"$86,619",119.3%
51101,"King William County, VA",7.5,6.9,6.3,5.6,5.2,4.2,3.8,3.4,2.9,"$68,724",94.7%
51103,"Lancaster County, VA",9.8,9.3,8.0,7.5,7.7,6.6,5.7,5.2,4.3,"$52,814",72.7%
51105,"Lee County, VA",7.9,7.6,8.3,8.8,8.2,7.2,6.9,5.2,4.1,"$34,796",47.9%
51107,"Loudoun County, VA",5.1,4.7,4.4,4.4,4.3,3.6,3.2,3.0,2.5,"$140,382",193.4%
51109,"Louisa County, VA",7.5,6.8,6.2,5.7,5.1,4.2,3.9,3.4,2.7,"$63,714",87.8%
51111,"Lunenburg County, VA",9.5,8.6,7.6,7.1,5.9,5.1,4.7,4.1,3.2,"$41,421",57.1%
51113,"Madison County, VA",6.3,5.2,4.8,4.5,4.0,3.4,3.2,2.9,2.4,"$60,450",83.3%
51115,"Mathews County, VA",6.3,6.5,5.7,5.1,4.6,4.2,4.0,3.7,3.0,"$61,764",85.1%
51117,"Mecklenburg County, VA",11.3,10.4,9.4,9.3,7.7,6.1,5.7,4.9,4.1,"$44,832",61.8%
51119,"Middlesex County, VA",7.2,6.5,6.1,5.5,5.1,4.2,3.9,3.2,2.6,"$54,871",75.6%
51121,"Montgomery County, VA",7.1,6.3,5.9,5.7,5.1,4.3,4.2,3.8,2.9,"$52,538",72.4%
51125,"Nelson County, VA",7.1,6.3,5.8,5.5,4.9,4.1,3.6,3.5,3.1,"$56,690",78.1%
51127,"New Kent County, VA",7.2,6.4,5.6,5.0,4.5,3.8,3.4,3.2,2.7,"$90,858",125.1%
51131,"Northampton County, VA",8.5,8.9,9.3,9.1,7.6,6.1,5.9,5.6,5.4,"$43,157",59.4%
51133,"Northumberland County, VA",8.7,9.0,8.2,7.4,7.1,6.1,5.5,5.2,4.4,"$55,418",76.3%
51135,"Nottoway County, VA",7.6,7.2,6.4,6.0,5.4,4.5,4.0,3.8,3.1,"$46,368",63.9%
51137,"Orange County, VA",8.3,7.5,6.7,5.9,5.3,4.6,4.1,3.8,3.0,"$63,681",87.7%
51139,"Page County, VA",11.6,11.1,10.2,9.2,8.1,6.9,5.6,5.1,4.2,"$49,073",67.6%
51141,"Patrick County, VA",12.7,10.8,9.1,8.3,6.7,5.4,4.9,4.2,3.9,"$42,862",59.0%
51143,"Pittsylvania County, VA",10.9,9.1,7.8,7.0,6.4,5.3,4.8,4.3,3.6,"$44,710",61.6%
51145,"Powhatan County, VA",7.1,6.2,5.6,5.1,4.5,4.0,3.6,3.3,2.7,"$88,475",121.9%
51147,"Prince Edward County, VA",9.7,9.0,8.5,8.4,7.7,6.3,5.4,4.8,3.8,"$48,450",66.7%
51149,"Prince George County, VA",8.1,7.8,7.4,7.0,6.3,5.4,4.9,4.5,3.6,"$68,133",93.8%
51153,"Prince William County, VA",6.1,5.7,5.3,5.2,4.9,4.1,3.7,3.4,2.7,"$106,200",146.3%
51155,"Pulaski County, VA",11.1,8.7,7.4,7.6,6.1,5.1,6.0,5.3,3.5,"$50,834",70.0%
51157,"Rappahannock County, VA",6.3,5.6,5.4,5.1,4.8,4.2,3.6,3.5,2.7,"$71,035",97.8%
51159,"Richmond County, VA",7.1,6.7,6.4,6.2,5.5,4.6,3.7,3.6,3.1,"$49,399",68.0%
51161,"Roanoke County, VA",6.3,5.7,5.2,5.0,4.6,3.9,3.6,3.4,2.7,"$68,734",94.7%
51163,"Rockbridge County, VA",7.5,6.8,6.1,5.8,5.3,4.7,4.4,4.1,3.0,"$53,413",73.6%
51165,"Rockingham County, VA",6.7,6.0,5.7,5.1,4.7,4.1,3.6,3.2,2.6,"$61,375",84.5%
51167,"Russell County, VA",10.2,9.5,8.7,8.5,7.9,6.6,6.5,5.2,4.3,"$38,966",53.7%
51169,"Scott County, VA",8.5,7.3,7.5,7.0,5.9,5.2,4.9,4.0,3.2,"$40,161",55.3%
51171,"Shenandoah County, VA",8.2,7.1,6.4,5.6,5.0,4.3,3.8,3.4,2.8,"$55,283",76.1%
51173,"Smyth County, VA",12.1,10.9,9.6,9.1,7.9,6.5,5.9,5.0,4.0,"$40,972",56.4%
51175,"Southampton County, VA",8.6,7.7,6.3,5.6,4.9,4.0,4.0,3.6,2.8,"$52,741",72.6%
51177,"Spotsylvania County, VA",7.0,6.7,6.1,5.8,5.4,4.6,4.1,3.7,3.0,"$86,695",119.4%
51179,"Stafford County, VA",6.5,6.2,5.8,5.7,5.3,4.5,4.0,3.6,3.0,"$108,421",149.3%
51181,"Surry County, VA",9.0,8.5,7.8,7.3,6.2,5.1,5.3,4.4,3.5,"$54,663",75.3%
51183,"Sussex County, VA",11.4,10.5,9.7,9.3,7.8,6.9,6.3,5.9,4.9,"$43,031",59.3%
51185,"Tazewell County, VA",8.8,7.9,8.3,8.6,8.1,7.4,7.6,5.6,4.4,"$42,074",58.0%
51187,"Warren County, VA",8.1,7.4,6.7,6.1,5.6,4.8,4.1,3.7,3.1,"$65,635",90.4%
51191,"Washington County, VA",7.9,7.1,6.7,6.4,5.8,4.8,4.6,4.1,3.4,"$45,510",62.7%
51193,"Westmoreland County, VA",8.1,7.5,7.3,6.9,6.5,5.4,4.6,4.5,3.6,"$51,414",70.8%
51195,"Wise County, VA",8.3,7.7,8.9,10.3,9.5,8.3,8.6,6.4,5.0,"$38,045",52.4%
51197,"Wythe County, VA",11.1,9.2,7.7,7.8,6.5,5.4,5.8,5.0,3.7,"$46,345",63.8%
51199,"York County, VA",6.1,6.1,5.8,5.4,5.0,4.3,3.9,3.5,2.8,"$86,317",118.9%
51510,"Alexandria city, VA",4.9,4.5,4.1,4.1,3.8,3.3,2.9,2.8,2.2,"$99,425",136.9%
51520,"Bristol city, VA",8.8,8.3,7.3,7.0,6.4,5.4,5.1,4.5,3.7,"$36,903",50.8%
51530,"Buena Vista city, VA",9.9,9.1,7.9,6.8,5.8,5.1,5.1,4.2,3.1,"$43,390",59.8%
51540,"Charlottesville city, VA",6.1,5.6,5.1,4.7,4.3,3.7,3.4,3.1,2.5,"$56,997",78.5%
51550,"Chesapeake city, VA",7.2,6.9,6.4,5.9,5.3,4.5,4.3,3.8,3.0,"$78,846",108.6%
51570,"Colonial Heights city, VA",8.3,7.5,7.0,6.5,5.8,4.7,4.5,4.0,3.3,"$56,800",78.2%
51580,"Covington city, VA",10.6,9.4,9.0,8.4,8.0,6.0,5.9,6.0,4.6,"$40,504",55.8%
51590,"Danville city, VA",13.5,11.6,10.3,9.8,8.7,7.2,6.1,5.6,5.1,"$36,015",49.6%
51595,"Emporia city, VA",12.4,10.8,10.6,9.8,8.2,7.0,6.5,5.3,4.7,"$36,908",50.8%
51600,"Fairfax city, VA",5.4,4.9,4.3,4.2,4.1,3.5,3.1,2.9,2.3,"$105,532",145.4%
51610,"Falls Church city, VA",4.9,4.2,4.0,3.9,3.6,3.0,2.8,2.6,2.1,"$137,551",189.5%
51620,"Franklin city, VA",12.6,11.4,10.0,9.3,7.9,6.7,6.1,5.3,4.4,"$37,327",51.4%
51630,"Fredericksburg city, VA",9.0,8.0,7.1,6.5,6.1,5.3,4.8,4.4,3.5,"$58,448",80.5%
51640,"Galax city, VA",10.9,10.3,8.9,8.6,7.4,5.5,5.0,4.2,3.5,"$36,571",50.4%
51650,"Hampton city, VA",9.0,8.9,8.2,7.5,6.8,6.0,5.8,5.0,4.0,"$54,763",75.4%
51660,"Harrisonburg city, VA",8.3,7.8,7.4,6.8,6.1,5.3,4.9,4.4,3.5,"$42,640",58.7%
51670,"Hopewell city, VA",11.6,11.3,10.1,9.8,9.0,7.6,6.6,6.1,4.8,"$42,568",58.6%
51678,"Lexington city, VA",9.3,9.2,8.8,8.5,7.8,6.8,6.2,6.0,4.7,"$48,726",67.1%
51680,"Lynchburg city, VA",8.5,8.1,7.5,7.1,6.4,5.6,5.3,4.9,4.0,"$43,200",59.5%
51683,"Manassas city, VA",7.0,6.1,5.6,5.4,5.0,4.2,3.6,3.4,2.7,"$79,141",109.0%
51685,"Manassas Park city, VA",6.2,5.6,5.3,5.1,4.8,4.2,3.7,3.3,2.7,"$77,032",106.1%
51690,"Martinsville city, VA",17.4,15.2,12.8,11.2,9.9,8.8,7.1,6.3,4.6,"$33,892",46.7%
51700,"Newport News city, VA",8.3,8.2,7.5,6.8,6.3,5.4,5.2,4.6,3.6,"$50,283",69.3%
51710,"Norfolk city, VA",8.8,8.3,7.6,7.0,6.4,5.6,5.3,4.6,3.6,"$48,519",66.8%
51720,"Norton city, VA",7.3,7.0,7.7,8.3,7.8,6.9,6.9,5.2,3.9,"$34,442",47.4%
51730,"Petersburg city, VA",14.0,12.9,12.0,11.7,10.7,9.2,7.9,7.3,6.1,"$37,049",51.0%
51735,"Poquoson city, VA",6.1,5.7,5.4,5.0,4.5,3.9,3.5,3.4,2.7,"$96,057",132.3%
51740,"Portsmouth city, VA",9.6,9.4,8.8,8.1,7.3,6.2,6.2,5.4,4.1,"$47,343",65.2%
51750,"Radford city, VA",9.3,8.4,7.9,7.5,6.8,5.7,5.5,4.9,3.7,"$39,254",54.1%
51760,"Richmond city, VA",9.5,8.5,7.5,6.8,6.2,5.2,4.7,4.3,3.5,"$48,747",67.1%
51770,"Roanoke city, VA",8.7,8.1,7.2,6.7,5.9,4.9,4.3,4.1,3.2,"$42,715",58.8%
51775,"Salem city, VA",6.9,6.4,5.9,5.8,5.2,4.4,4.0,3.7,2.9,"$57,274",78.9%
51790,"Staunton city, VA",7.8,7.1,6.4,5.8,5.2,4.4,3.9,3.6,2.9,"$47,319",65.2%
51800,"Suffolk city, VA",7.6,7.5,7.0,6.3,5.8,5.0,4.7,4.1,3.2,"$69,753",96.1%
51810,"Virginia Beach city, VA",6.5,6.1,5.7,5.4,4.9,4.3,4.0,3.5,2.9,"$76,520",105.4%
51820,"Waynesboro city, VA",9.0,8.1,7.0,6.1,5.4,4.8,4.2,4.0,3.2,"$47,117",64.9%
51830,"Williamsburg city, VA",10.1,9.0,8.3,7.7,7.4,6.3,5.6,5.2,4.0,"$52,845",72.8%
51840,"Winchester city, VA",8.3,7.4,6.7,5.8,5.1,4.4,4.0,3.6,2.9,"$51,456",70.9%
,,,,,,,,,,,,
,,,,,,,,,,,,
"Sources: Bureau of Labor Statistics, Local Area Unemployment Statistics (LAUS) data.

Census Bureau, Small Area Income and Poverty Estimates (SAIPE) Program



",,,,,,,,,,,,
